Li I	670.791	670.791	3600	
Li I	812.623	812.622	48	
Li I	812.645	812.645	48	
Mg III		200.486		
Mg III	200.4860	200.4862	6	
Mg IV		202.069		
Mg I	202.5824	202.58242	9g	
Mg III	203.9553	203.9549	15	
Mg IV		205.437		
Mg III	205.5491	205.5483	15	
Mg VIII		205.57		
Mg III	206.4902	206.4905	25	
Mg III		206.491		
Mg III	208.5891	208.5886	15	
Mg I		208.9149		
Mg III	209.1963	209.1959	20	
Mg III	209.7936	209.7934	13	
Mg III	211.2773	211.2776	15	
Mg III		211.864		
Mg III		213.595		
Mg I		215.4353		
Mg III	217.7694	217.7697	20	
Mg X		221.5		
Mg II		222.2484		
Mg II		222.7018		
Mg II		222.8533		
Mg VII		226.15		
Mg X		228.1		
Mg III		231.813		
Mg II	232.9578	232.9562	3 	
Mg IV		233.270		
Mg VIII		234.18		
Mg III		235.094		
Mg VII		237.73		
Mg VII		237.77		
Mg VII		238.08		
Mg VII		238.32		
Mg VIII		238.70		
Mg VII		238.70		
Mg VII		238.74		
Mg III	239.5149	239.5157	20	
Mg III		239.516		
Mg V		241.75		
Mg II	244.9590	244.9561	6 	
Mg II	244.9590	244.9613	6 	
Mg III	246.7751	246.7756	15	
Mg III	249.0534	249.0535	10	
Mg III	252.9190	252.9194	10	
Mg VII		262.91		
Mg II	266.0755	266.0754	8	
Mg II		266.0756		
Mg II	266.0817	266.0817	8	
Mg I	277.6690	277.6690	18	
Mg I	278.2972	278.2971	18	
Mg III		278.869		
Mg II	279.0776	279.0777	9	
Mg II		279.0845		
Mg IX		279.48		
Mg II	279.5528	279.5528	13g	
Mg II		279.5528		
Mg II		279.7930		
Mg II	279.7998	279.7998	10	
Mg II		279.7998		
Mg II	280.2704	280.2705	12g	
Mg IX		281.42		
Mg II		284.4479		
Mg II		284.6952		
Mg I	285.2127	285.21261	50g	
Mg II		292.8299		
Mg II	292.8634	292.8633	9	
Mg II		292.9007		
Mg II	293.6509	293.6510	10	
Mg II		293.6510		
Mg VI		304.70		
Mg VI		304.70		
Mg VI		304.70		
Mg VI		304.70		
Mg VI		304.70		
Mg VI		304.70		
Mg II		310.4721		
Mg II	310.4722	310.4715	9	
Mg II	310.4809	310.4805	8	
Mg V		334.11		
Mg V		335.26		
Mg VI		348.67		
Mg VI		348.872		
Mg VI		349.99		
Mg VI		350.197		
Mg II	353.4972	353.4970	7	
Mg II		353.8789		
Mg II	353.8813	353.8812	8	
Mg XI		362.01		
Mg XI		376.41		
Mg XI		380.19		
Mg I	382.93549	382.93547	36	
Mg I	383.22996	383.22993		
Mg I	383.23037	383.23039	38	
Mg I		383.2304		
Mg I	383.82918	383.82919	40	
Mg I		383.8292		
Mg I	383.82943	383.82946		
Mg I		384.4951		
Mg I		384.7920		
Mg II	384.8209	384.8211	8	
Mg II	384.8335	384.8340	5bl	
Mg I	384.8914	384.8920	1	
Mg II	385.0385	385.0386	7	
Mg I	385.3960	385.3960	2	
Mg I	385.4965	385.4962	1	
Mg I		385.5452		
Mg I	389.5572	389.5572	3d	
Mg VIII		389.91		
Mg I		407.1729		
Mg I		407.5058		
Mg I		408.1832		
Mg VIII		425.96		
Mg VIII		425.96		
Mg VIII		432.78		
Mg I	435.19056	435.19057	20	
Mg II	438.4637	438.4637	9	
Mg II		439.0514		
Mg II	439.0564	439.0572	10	
Mg VIII		439.24		
Mg II	442.7994	442.7994	8	
Mg II	443.3990	443.3988	9	
Mg II	443.6486	443.6491	5	
Mg II	443.6598	443.6593	4	
Mg II	448.1130	448.1126	14	
Mg II		448.1150		
Mg II	448.1327	448.1325	13	
Mg I		456.2602		
Mg II		458.1474		
Mg II		458.1584		
Mg II		458.1657		
Mg II		458.1766		
Mg I		463.0015		
Mg I	470.29909	470.29908	30	
Mg II	473.9588	473.9593	6	
Mg II	473.9712	473.9709	5	
Mg VIII		478.56		
Mg VIII		489.12		
Mg XI		507.42		
Mg I	516.73216	516.73213	42	
Mg I	517.26843	517.26844	44	
Mg I	518.36042	518.36043	45	
Mg IX		520.42		
Mg II	526.4215	526.4220	8	
Mg II	526.4368	526.4364	7	
Mg II		545.5370		
Mg II	546.0019	546.0018	1	
Mg II	546.4136	546.4136	2	
Mg VIII		548.09		
Mg VIII		548.09		
Mg I	552.84047	552.84047	40	
Mg X		569.6		
Mg X		569.6		
Mg VI		576.5		
Mg VI		576.5		
Mg VI		576.5		
Mg X		588		
Mg II	592.3366	592.3365	3	
Mg II	592.8233	592.8233	4	
Mg II	594.3499	594.3501	4	
Mg X		622.5		
Mg II	634.6737	634.6742	10	
Mg II		634.675		
Mg II	634.6962	634.6964	9	
Mg XI		636		
Mg X		638		
Mg XI		645.2		
Mg IX		645.4		
Mg XI		646.9		
Mg II	662.0440	662.0438	5	
Mg II	662.0569	662.0570	6	
Mg XI		674.7		
Mg II	678.1451	678.1445	7	
Mg II	678.7851	678.7855	8	
Mg II	681.2860	681.2857	7	
Mg II	681.9270	681.9270	8	
Mg VIII		685.2		
Mg XI		692.5		
Mg XI		694.4		
Mg I		774.6334		
Mg IX		775		
Mg II	778.6500	778.6499	5	
Mg II	779.0978	779.0977	4	
Mg II		787.705		
Mg II	787.7051	787.7054	12	
Mg II		787.738		
Mg II		789.604		
Mg II	789.6368	789.6366	13	
Mg II		789.637		
Mg II		804.614		
Mg II		804.634		
Mg VIII		807.5		
Mg II	811.5220	811.5225	9	
Mg II		811.557		
Mg II	812.0434	812.0432	8	
Mg I	821.3034	821.3041	20	
Mg II	821.3989	821.3987	10	
Mg II	823.4639	823.4636	11	
Mg II	873.4990	873.4980	10	
Mg II		874.552		
Mg II	874.5657	874.5663	11	
Mg XI		878		
Mg I	880.6757	880.6756	50	
Mg II	882.4323	882.4318	10	
Mg II	883.5082	883.5080	11	
Mg II		910.178		
Mg II		910.178		
Mg II		910.203		
Mg XI		913.6		
Mg II	921.8248	921.8250	14	
Mg II		921.825		
Mg XI		923		
Mg II	924.4266	924.4265	13	
Mg I	925.5778	925.5778	30	
Mg II	963.1888	963.1891	12	
Mg II		963.195		
Mg II	963.2435	963.2430	11	
Mg II		982.812		
Mg II		983.530		
Mg II		985.665		
Mg II		986.383		
N VI		205.61		
N V		259.081		
N V		259.144		
N V		285.803		
N V	285.916	285.916	60l	
N V		285.934		
N VI		289.64		
N V		292.438		
N V		292.508		
N V		292.518		
N V		304.860		
N V		304.947		
N V		305.162		
N V		305.208		
N V		305.250		
N V		315.976		
N V		316.137		
N II	399.500	399.4997	1000	
N V	460.373	460.374	350	
N V	461.998	461.997	250	
N V		474.877		
N V		475.048		
N V		475.089		
N II		500.1134		
N II	500.148	500.1474	650	
N II	500.515	500.5150	870	
N II	501.639	501.6381	360	
N II	502.566	502.5659	360	
N II		504.0711		
N V		506.704		
N V		506.760		
N V		506.855		
N V		527.218		
N V		527.480		
N II	566.663	566.663	650	
N II	567.602	567.602	550	
N II	567.956	567.956	870	
N II	568.621	568.621	450	
N II	571.077	571.077	450	
N II		573.066		
N II	592.781	592.781	360	
N II	593.178	593.178	550	
N II	594.024	594.024	285	
N II	594.165	594.165	650	
N II	595.239	595.239	285	
N II		596.091		
N II		628.569		
N II		628.611		
N II		630.925		
N VI		962.2000		
Na III	201.4169	201.4169	11	
Na III	201.7024	201.7024	12	
Na III	205.1484	205.1486	11	
Na VII		213.2		
Na III	214.0723	214.0722	15	
Na VII		215.8		
Na III	220.2831	220.2831	15	
Na III	222.5927	222.5928	15	
Na III	223.0328	223.0328	30	
Na III	223.9484	223.9484	13	
Na III	224.6706	224.6710	20w	
Na III	225.1474	225.1473	14	
Na III	238.6992	238.6992	18	
Na III	239.4032	239.4028	17	
Na III	240.6588	240.6588	15	
Na III	245.9306	245.9309	25	
Na III	246.8854	246.8855	18	
Na III	247.4732	247.4731	20	
Na IX		248.8		
Na II	249.3149	249.3148	1000	
Na III	249.7022	249.7015	25	
Na III	251.0264	251.0264	17	
Na IX		253.6		
Na III	255.354	255.3546	4d	
Na III	256.332	256.3304	4d	
Na VI		256.89		
Na X		267.06		
Na X		267.06		
Na X		267.06		
Na X		271.18		
Na II	280.9520	280.9520	850	
Na X		282.78		
Na X		282.78		
Na X		282.78		
Na X		283.21		
Na II	284.1724	284.1721	1000	
Na II	288.1146	288.1149	900	
Na II	290.4915	290.4918	1100	
Na II	292.0945	292.0944	1300	
Na II	295.1235	295.1235	1200	
Na II	305.6161	305.6160	550	
Na II	307.8318	307.8320	550bl 	
Na II	309.2732	309.2731	550	
Na II	312.9377	312.9376	600	
Na II	313.5483	313.5478	2500	
Na VIII		317.9		
Na II	321.2190	321.2191	1600	
Na II	328.5602	328.5608	1700	
Na I	330.2369	330.23686	19	
Na VII		340.5		
Na VII		340.7		
Na II	353.3052	353.3057	1500	
Na II	363.1272	363.1272	1200	
Na X		373.9		
Na X		373.9		
Na X		373.9		
Na X		379.2		
Na X		395.8		
Na X		395.8		
Na X		395.8		
Na X		396		
Na X		404.5		
Na X		416.5		
Na X		419.4		
Na VII		436		
Na VII		436		
Na I	466.85595	466.85595	2 	
Na VII		479		
Na VII		482		
Na I	497.85414	497.85414	1	
Na I		498.28084		
Na I	498.28134	498.28134	2	
Na VII		514		
Na VII		516		
Na X		566.4		
Na I	568.26333	568.26333	5	
Na I	568.81934	568.81933	1	
Na I	568.82046	568.82047	9	
Na I	588.9950954	588.9950943	80000	
Na I	589.5924237	589.5924237	40000	
Na VIII		603		
Na IX		609		
Na I	615.42253	615.42255	1	
Na I	616.07470	616.07471	2	
Na IX		621		
Na VII		628		
Na VII		628		
Na IX		683		
Na VIII		695		
Na IX		711		
Na IX		721		
Na X		721		
Na X		728.7		
Na X		729.7		
Na VIII		732		
Na I		750.7464		
Na I		751.7172		
Na I		752.0333		
Na X		753.5		
Na X		768.5		
Na X		769.7		
Na I	818.32556	818.32556	5	
Na I	819.47905	819.47904	1	
Na I	819.48237	819.48240	9	
Na VII		865		
Na VIII		891		
Na VII		897		
Na VIII		939		
Na VII		982		
Na X		982		
Na VIII		995		
Na I	996.128	996.1256	7 	
O III		232.0951		
O VII		244.898		
O VII		255.940		
O I	297.229	297.2286	265	
O VI		381.135		
O VI		383.424		
O II	384.7892	384.78930	14	
O II	385.1032	385.10332	17	
O II	386.3502	386.34969	17	
O II	386.4426	386.44309	17	
O II	388.2192	388.21937	20	
O II	388.3130	388.31368	14	
O II	391.1957	391.1958	20	
O II	391.9285	391.9272	18	
O II	406.9623	406.96230	20	
O II	406.9886	406.98819	21	
O II	407.2157	407.21525	23	
O II	407.5862	407.58617	24	
O II	407.8842	407.88424	17	
O II	408.51125	408.51124	19	
O II	409.29289	409.29287	17	
O II	410.6019	410.60214	9	
O II	434.7223	434.7217	10 	
O II	434.7420	434.7413	19	
O II	435.1262	435.1260	21	
O II	459.0972	459.0974	22	
O II	459.6175	459.6177	20	
O I	557.734	557.7339	120	
O I		615.5961		
O I	615.598	615.5971	400	
O I		615.5989		
O I		615.6737		
O I		615.6755		
O I	615.677	615.6778	450	
O I		615.8149		
O I		615.8172		
O I	615.818	615.8187	490	
O I		630.0304		
O I		636.3776		
O I		639.1733		
O II	664.1054	664.1031	24	
O II	672.1398	672.1388	26	
O I	777.194	777.1944	870	
O I	777.417	777.4166	810	
O I	777.539	777.5388	750	
O VII		824.1760		
O I	926.081	926.0806	450	
O I	926.084	926.0848	490	
O I	926.094	926.0936	450	
O I	926.258	926.2582	400	
O I	926.267	926.2670	540	
O I	926.277	926.2776	590	
O I		926.5826		
O I	926.594	926.5932	490	
O I	926.601	926.6006	640	
O VI		934.175		
O VI		939.786		
S X		215.628		
S X		221.125		
S X		221.125		
S VI		221.65 		
S VI		221.69 		
S VI		223.3 		
S VI		223.5 		
S X		224.484		
S X		230.4 		
S VI		230.7 		
S VI		230.7 		
S IV	238.6952	238.6978	17	
S IV	239.8802	239.8784	19	
S XV		242.3 		
S VI	258.733	258.733	80	
S VI	261.838	261.836	70	
S VI		265.69 		
S VI	265.7	265.769	20bl	
S VI	266.56	266.561	10w	
S XV		267.4 		
S X		271.1 		
S XV		274.6 		
S VI		293.7 		
S VI		293.7 		
S VI		307.25 		
S VI		307.33 		
S VI		307.33 		
S IV	309.7271	309.7273	19	
S XII		313.9 		
S VI		323 		
S VI		323 		
S XV		324.1 		
S VI		337.20 		
S VI		338.60 		
S VI		340.2 		
S VI		340.6 		
S XV		340.9 		
S VI		351.6 		
S X		355.6 		
S XIV		367 		
S VI		368.9 		
S VI		368.9 		
S XV		375.2 		
S XII		397.1 		
S XV		399.2 		
S XIV		414.3 		
S XV		414.9 		
S XV		415.5 		
S VI	416.228	416.228	70bl	
S VI	419.890	419.889	120	
S VI	420.083	420.083	50	
S VI		421.9 		
S VI		421.9 		
S XV		439.1 		
S XIV		440.2 		
S VI		446.99 		
S VI		447.16 		
S VI		448.51 		
S XV		459.9 		
S V		470.28 		
S VI		474.8 		
S VI		474.8 		
S VI		474.8 		
S XV		494.5 		
S XV		495.4 		
S VI		527.1 		
S VI		538.5 		
S VI		540.7 		
S VI		550.899	m	
S VI	557.671	557.672	5	
S VI		569.9 		
S VI		569.9 		
S VI		569.9 		
S V		577 		
S VI		694.4 		
S VI		694.4 		
S VI		694.4 		
S VI		697 		
S VI		697 		
S VI		699 		
S VI		751.6 		
S VI		758.1 		
S VI		758.6 		
S XII	761.10	761.10		
S XV		766 		
S XI		807 		
S VI		833.3 		
S VI		833.3 		
S VI		833.3 		
S VI		921.1 		
S VI		922.6 		
S VI		922.6 		
S IX		938.9		
S VI		972 		
S VI		972 		
S VI		972 		
S VIII		991.3		
Si XI		205.24		
Si IV	212.018	212.0171	3	
Si IV	212.747	212.7473	4	
Si IX		214.93		
Si III		220.8710		
Si IV		221.5669		
Si IV		221.5673		
Si XIII		222.63		
Si XIII		222.91		
Si XIII		222.99		
Si XIII		225.29		
Si XI		225.99		
Si IV	228.704	228.7050	5w 	
Si IV	228.704	228.7050	5w 	
Si IV	228.704	228.7056	5w 	
Si XI		231.25		
Si XIII		232.91		
Si XIII		233.02		
Si XIII		233.37		
Si XIII		233.45		
Si IV	236.676	236.6750	2	
Si IV	237.099	237.0981	3	
Si IV		242.2783		
Si IV	248.282	248.2839	2	
Si IV	248.538	248.5380	1	
Si IV	267.219	267.2198	1	
Si IV		267.5111		
Si IV	267.512	267.5118	4	
Si IV	267.525	267.5251	4	
Si III		271.2525		
Si VIII		272.24		
Si VIII		272.24		
Si IV		272.3800		
Si IV	272.381	272.3808	3w 	
Si VIII		274.12		
Si VIII		274.12		
Si VIII		276.31		
Si VIII		276.31		
Si VIII		278.26		
Si III		291.4480		
Si III		291.4919		
Si III		291.7295		
Si III		291.7709		
Si III		292.1150		
Si III		292.3537		
Si XIII		294.42		
Si IV	297.152	297.1521	1w 	
Si III	308.624	308.6236	25	
Si XIII		314.04		
Si IV		314.9559		
Si IV	314.956	314.9559	7	
Si IV		314.9571		
Si IV		316.5698		
Si IV	316.571	316.5710	9	
Si IV		316.5710		
Si XIII		319.45		
Si III	321.055	321.0557	15	
Si X		323.64		
Si IV		324.1583		
Si IV	324.419	324.4191	1w	
Si III		348.6825		
Si III	348.691	348.6927	15	
Si III		352.7465		
Si IV		376.2431		
Si IV	376.244	376.2448	8	
Si IV	377.315	377.3150	6	
Si III	379.141	379.1439	20c	
Si III	379.611	379.6124	25	
Si III		379.6203		
Si III	380.654	380.6526	30	
Si III		380.6700		
Si III	392.447	392.4468	20	
Si IV	403.139	403.1353	1w	
Si IV	403.806	403.8057	2w	
Si IV	408.885	408.8862	10	
Si IV		408.8862		
Si IV	411.610	411.6103	9	
Si XIII		412.15		
Si XI		416.03		
Si III		419.5589		
Si III		420.6969		
Si IV		421.2397		
Si IV	421.241	421.2414	7w 	
Si IV	421.241	421.2414	7w 	
Si III		421.9443		
Si III		421.9961		
Si III		422.5344		
Si III		423.8450		
Si IV	431.410	431.4102	3	
Si IV	432.818	432.8177	5	
Si IV	440.373	440.3733	2w 	
Si IV	440.373	440.3733	2w 	
Si IV	440.373	440.3733	2w 	
Si XI		441.77		
Si XII		445.31		
Si III	455.262	455.2622	30	
Si III	456.782	456.7840	25	
Si XII		457.54		
Si IV	461.127	461.1318	1w 	
Si XII		468.25		
Si III	468.302	468.3022	9	
Si IV		480.1437		
Si IV		480.1437		
Si III	481.333	481.3333	15	
Si III	481.972	481.9712	16	
Si III	482.897	482.8950	18	
Si XI		488.38		
Si IV	495.011	495.0111	3 	
Si IV	495.011	495.0111	3 	
Si IV	495.011	495.0111	3 	
Si XII		496.14		
Si XIII		500.54		
Si XIII		513.65		
Si XII		513.73		
Si XIII		514.42		
Si IV	530.497	530.4971	2w 	
Si IV	530.497	530.4971	2w 	
Si IV	530.949	530.9493	1w	
Si III	545.146	545.1455	6	
Si III	547.305	547.3042	7	
Si XIII		550.51		
Si II	566.956	566.956	1000w	
Si III	573.973	573.973	20	
Si XIII		576.5		
Si XIII		577.4		
Si II	595.756	595.756	500	
Si II	597.893	597.893	500	
Si XI		634.3		
Si II	634.710	634.711	1000	
Si III		652.149		
Si III		652.261		
Si III	652.436	652.434	6w	
Si IV	666.756	666.757	5	
Si II	667.188	667.184	100	
Si IV	670.121	670.121	7	
Si IV		670.125		
Si III	683.156	683.155	6w	
Si IV	699.836	699.836	3w 	
Si IV	699.836	699.836	3w 	
Si IV	699.836	699.836	3w 	
Si IV		704.787		
Si IV	704.794	704.792	6w	
Si IV	706.841	706.839	4w	
Si XIII		712		
Si II		721.586		
Si II		722.447		
Si IV		727.675		
Si IV		728.996		
Si III	746.262	746.265	8w	
Si III	746.632	746.632	9w	
Si XIII		760.4		
Si III	761.236	761.236	12w	
Si IV	763.050	763.050	2w	
Si IV	765.456	765.456	4w	
Si XIII		773.9		
Si III	819.043	819.05	7w	
Si III		819.095		
Si III	819.168	819.168	8w	
Si IV	824.061	824.060	1w 	
Si IV	824.061	824.060	1w 	
Si IV	824.061	824.060	1w 	
Si III	826.257	826.257	9w	
Si III	826.564	826.565	5w	
Si III	826.932	826.933	8w	
Si III	827.138	827.139	5w	
Si III	827.194	827.195	6w	
Si III		843.649		
Si XI		881.6		
Si XI		881.6		
Si XI		891.8		
Si XII		892.6		
Si IV	895.725	895.725	2w	
Si IV	901.816	901.814	1w	
Si VIII		910.5		
Si III		917.307		
Si III		926.056		
Si III		932.389		
Si XII		934.3		
Si III		939.203		
Si III		939.929		
Si III		942.404		
Si III		945.527		
Si III		949.151		
Si III		951.675		
Si III		957.995		
Si III		961.716		
Si XIII		979.7		
Si III		979.991		
Si VIII		983		
Si III		995.349		
Si III		998.163		
Si III		998.312		
Ti II	304.668465	304.668435	104	
Ti II	305.673811	305.673777	100	
Ti II	305.808763	305.808748	261	
Ti II	306.650441	306.650424	94	
Ti II	307.123869	307.123845	123	
Ti II	309.718193	309.718197	282	
Ti II	310.508028	310.50799	264	
Ti II	310.623055	310.623061	580	
Ti II	311.067220	311.067206	85	
Ti II	311.766630	311.766647	237	
Ti II	311.979992	311.979981	249	
Ti I	363.54625	363.54620	15 	
Ti I	364.26739	364.26731	15 	
Ti I	365.34949	365.34943	15 	
Ti I	365.80952	365.80948	15 	
Ti I	367.16711	367.16706	15 	
Ti I	368.99142	368.99138	15 	
Ti I	372.98065	372.98065	15 	
Ti I	374.10597	374.10588	15 	
Ti I	375.28588	375.28583	15 	
Ti II	376.13202	376.13206	11900	
Ti I	377.16511	377.16504	15 	
Ti I	377.43248	377.43244	10	
Ti XXII		387.6		
Ti I	389.84886	389.84886	200	
Ti I	390.09594	390.09590	1400	
Ti I	392.14225	392.14222	1600	
Ti I	392.45268	392.45264	3600	
Ti I	392.98740	392.98737	3200	
Ti I	394.86708	394.86705	7000	
Ti I	395.63343	395.63338	8000	
Ti I	395.82016	395.82055	8600	
Ti I	396.28508	396.28507	2500	
Ti I	396.42694	396.42687	2800	
Ti I	398.17616	398.17616	8800	
Ti I	398.97586	398.97582	8800	
Ti XXII		399.1		
Ti I	399.86366	399.86363	10000	
Ti I	400.89273	400.89274	3300	
Ti I	400.96565	400.96568	1200	
Ti I	402.45709	402.45711	3600	
Ti I	411.2708	411.27085	2100	
Ti II	444.38007	444.380077	1460	
Ti II	445.04822	445.048208	230	
Ti I	446.2088	446.20891	130	
Ti II	450.12699	450.126972	1170	
Ti I	456.2626	456.26271	380	
Ti I	465.6468	465.64693	8400	
Ti I	466.7584	466.75845	10000	
Ti I	468.1908	468.19089	13000	
Ti I	499.7093	499.70967	1700	
Ti I	500.9645	500.96447	1200 	
Ti I	503.9955	503.99574	14000	
Ti I	506.4652	506.46526	17000	
Ti I	525.2099	525.20997	790	
Ti I	540.8940	540.89396	36	
Ti I	542.6248	542.62494	200	
Ti I	546.0498	546.04980	310	
B III	207.7087	207.7028	18000 	
B III	207.7087	207.7127	18000 	
B III		207.7154		
B III		213.7682		
B III	213.783	213.7815	800 	
B III	213.783	213.7861	800 	
B III	223.4088	223.4091	800	
B III	223.4593	223.4591	1600	
B I	249.67687	249.676894	110	
B I	249.77224	249.772263	210	
B III	280.478	280.448	320 	
B III	280.478	280.479	320 	
B III	280.478	280.479	320 	
B V		297.9961296		
B V		298.0037607		
B V		298.0668526		
B V		298.0791116		
B V		298.1012401		
B V		298.1260074		
B V		298.1263566		
B V	298.136	298.1010649	130 	
B V	298.136	298.1318564	130 	
B V	298.136	298.1319108	130 	
B V	298.136	298.1459966	130 	
B V	298.136	298.1460225	130 	
B V	298.136	298.1539943	130 	
B V		298.1443457		
B V		298.1444693		
B V		298.1534934		
B V		298.1535580		
B V		298.1590180		
B V		298.1660490		
B V		298.1660537		
B V		298.1665155		
B V		298.1694190		
B V		298.1694694		
B V		298.1971415		
B V		298.2014202		
B II	345.13030	345.13036	7400	
B III	356.717	356.7163	80	
B III	356.743	356.7434	160	
B III	424.298	424.300	300	
B III	424.361	424.359	600 	
B III	424.361	424.370	600 	
B III		463.217		
B III	463.249	463.243	100 	
B III	463.249	463.263	100 	
B III	491.743	491.746	500	
B III	491.843	491.840	500	
B II	608.044	608.0394	85	
B II		697.688		
B II	703.020	703.0272	4	
B II	703.190	703.2027	3	
B II	703.254	703.2329	2	
B III	783.525	783.525	800	
B III		783.80		
B III		783.93		
B III		783.93		
B III	784.141	784.140	600	
B II	944.637	944.636	2	
Ag II	200.068462	200.068449	40000	
Ag II	201.590481	201.590491	34000	
Ag II	203.392680	203.392686	38000	
Ag II	206.591011	206.591012	120000	
Ag II	211.140	211.139639	4100	
Ag II	211.382490	211.382492	530000	
Ag II	212.044020	212.044026	220000	
Ag II	212.542019	212.542016	66000	
Ag II	214.560920	214.560925	390000	
Ag II	216.650867	216.650863	150000	
Ag II	218.676813	218.676813	210000	
Ag II	220.429872	220.429876	26000	
Ag II	221.031012	221.031008	2000	
Ag II	221.958790	221.958792	34000	
Ag II	222.600217	222.600217	35000	
Ag II	222.951924	222.951923	520000	
Ag II	224.641186	224.641194	900000	
Ag II	224.874892	224.874886	460000	
Ag II	227.517818	227.517817	120000	
Ag II	227.730636	227.730639	41000	
Ag II	227.998111	227.998107	590000	
Ag II	229.595366	229.595369	27000	
Ag II	231.703406	231.703405	340000	
Ag II	232.024495	232.024495	730000	
Ag II	232.466685	232.466678	240000	
Ag II	233.136632	233.136629	330000	
Ag II	235.791689	235.791680	170000	
Ag II	236.207463	236.207464	67000	
Ag II	239.279686	239.279697	11000	
Ag II	240.885401	240.885395	5900	
Ag II	241.134527	241.134524	180000	
Ag II	241.318810	241.318805	470000	
Ag II	242.951289	242.951294	190000	
Ag II	243.778299	243.778303	450000	
Ag II	244.789606	244.789600	210000	
Ag II	245.321676	245.321679	110000	
Ag II	246.016512	246.016505	34000	
Ag II	247.379016	247.379016	140000	
Ag II	248.655629	248.655645	5700	
Ag II	250.390077	250.390081	17000	
Ag II	250.659265	250.659265	50000	
Ag II	256.423332	256.423336	12000	
Ag II	256.700519	256.700514	6400	
Ag II	259.549487	259.549481	8100	
Ag II	259.836	259.838439	3400	
Ag II	260.597631	260.597632	24000	
Ag II	261.439776	261.439778	21000	
Ag II	261.70020	261.700202	3600	
Ag II	262.551589	262.551592	8200	
Ag II	265.680859	265.680863	6200	
Ag II	266.044956	266.044959	26000	
Ag II	268.81976	268.819709	2300	
Ag II	271.187305	271.187292	91000	
Ag II	275.627305	275.627291	35000	
Ag II	276.752713	276.752728	30000	
Ag II	281.533114	281.533114	13000	
Ag II	283.757	283.758520	670	
Ag II	287.341877	287.341884	11400	
Ag II	289.62710	289.627093	16000	
Ag II	291.98283	291.982822	8400	
Ag II	293.40208	293.402078	28000	
Ag II	318.07128	318.071265	1500	
Ag II	318.39060	318.390601	1300	
Ag II	326.73462	326.734612	460	
Ag II	333.9878	333.98913	88	
Ag II	337.21945	337.219464	560	
Ag II	349.52849	349.528495	500	
Ag II	368.24638	368.246368	260	
Ag II	368.33479	368.33481	530	
Ag II	408.59155	408.59155	470	
Ag II	411.18880	411.188813	53	
Ag II	478.83966	478.83966	260	
Ag II	489.1335	489.13259	18	
Ag II	502.73430	502.73432	160	
F VIII		213.61		
F VII		220.41		
F VII		220.41		
F VII		225.35		
F VII		225.35		
F VII		225.35		
F VII		230.67		
F VII		230.67		
F VII		230.67		
F VI		231.54		
F VI		232.34		
F VI		232.72		
F VII		236.33		
F VII		236.33		
F VII		236.33		
F V	245.063	245.07	20	
F V	246.133	246.13	10	
F VI		246.47		
F VII		252.31		
F VII		252.31		
F VII		252.31		
F VII		252.56		
F VII		252.56		
F VII		252.56		
F VI		256.34		
F VII		258.84		
F VII		258.84		
F VII		258.84		
F V		269.40		
F V		270.39		
F V		270.69		
F VII		313.27		
F VII		313.27		
F VII		313.27		
F VII		329.28		
F VII		329.28		
F VII		329.28		
F VII		356.11		
F VII		356.11		
F VII		374.27		
F VII		374.27		
F VII		374.27		
F VI		385.69		
F VII		388.6		
F VII		388.6		
F VII		388.6		
F VII		389.18		
F VII		389.18		
F VII		389.18		
F VII		399.58		
F VII		399.58		
F VII		399.58		
F VI		411.44		
F VII		544.2		
F VII		544.2		
F VII		544.2		
F VIII		572		
F VIII		572		
F VII		603.7		
F VII		603.7		
F VII		603.7		
F VII		683.3		
F VII		683.3		
F VII		683.3		
F VIII		751		
F VII		786.6		
F VII		786.6		
F VII		786.6		
F VIII		810.81		
F VIII		964.06		
F VIII		964.06		
P XII		207		
P IV		208.8704		
P I	213.5465	213.5469	400	
P I	213.6182	213.6182	400	
P I	214.9145	214.9142	400	
P VIII		215.00		
P VIII		215.00		
P I	215.2940	215.2939	280	
P I	215.4080	215.4072	500	
P I		215.4113		
P VIII		224.98		
P IX		242.33		
P IX		242.33		
P V	242.440	242.4403	375	
P V	244.093	244.0936	450	
P V	244.124	244.1242	200	
P IX		245.82		
P IX		245.82		
P IX		248.60		
P IX		248.60		
P IX		252.27		
P I	253.3976	253.3986	750	
P I	253.5603	253.5612	950	
P I	255.3262	255.3260	750	
P I	255.4915	255.4911	500	
P IV		268.2154		
P IV		269.8696		
P IV		273.3280		
P V	317.509	317.5095	700	
P V	320.404	320.4038	520	
P III	321.9307	321.9311	300	
P III	323.3536	323.3548	150	
P III	323.3602	323.3619	400	
P IV	334.7736	334.7739	650	
P IV	336.4467	336.4470	570	
P IV	337.1122	337.1119	400	
P III		374.4236		
P III		380.2032		
P III		389.5056		
P III	390.4812	390.4811	200	
P III		395.1537		
P III	395.7641	395.7641	300	
P III		399.7214		
P III	405.7440	405.7449	200	
P III	405.9312	405.9312	400	
P III	408.0084	408.0089	300	
P XIII		408.7		
P III	422.2195	422.2198	500	
P III	424.6720	424.6720	350	
P IV	424.9656	424.9655	300	
P II	438.535	438.5393	200	
P II		440.2104		
P II		441.7337		
P II	442.071	442.0712	400	
P II		442.4091		
P II		446.6140		
P II	447.526	447.5270	200	
P II	449.924	449.9230	200	
